SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name
22024,203500,0022400913,"Mar 08, 2025",HOU vs. NOP,W,18,3,5,0.6,0,0,0.0,0,0,0.0,3,5,8,2,2,2,1,2,6,16,1,203500,Steven Adams
22024,203500,0022400902,"Mar 06, 2025",HOU @ NOP,W,19,1,2,0.5,0,0,0.0,1,2,0.5,3,5,8,6,1,0,2,3,3,17,1,203500,Steven Adams
22024,203500,0022400882,"Mar 04, 2025",HOU @ IND,L,15,1,3,0.333,0,0,0.0,1,2,0.5,2,1,3,1,0,0,0,0,3,0,1,203500,Steven Adams
22024,203500,0022400862,"Mar 01, 2025",HOU vs. SAC,L,8,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,0,2,-6,1,203500,Steven Adams
22024,203500,0022400844,"Feb 26, 2025",HOU vs. SAS,W,19,2,6,0.333,0,1,0.0,0,0,0.0,2,3,5,5,2,2,1,0,4,6,1,203500,Steven Adams
22024,203500,0022400831,"Feb 25, 2025",HOU vs. MIL,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,203500,Steven Adams
22024,203500,0022400801,"Feb 21, 2025",HOU vs. MIN,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-10,1,203500,Steven Adams
22024,203500,0022400784,"Feb 13, 2025",HOU vs. GSW,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,0,1,0,0,-3,1,203500,Steven Adams
22024,203500,0022400779,"Feb 12, 2025",HOU vs. PHX,W,10,2,5,0.4,0,0,0.0,1,3,0.333,5,1,6,0,0,0,1,0,5,-5,1,203500,Steven Adams
22024,203500,0022400741,"Feb 08, 2025",HOU @ DAL,L,22,1,9,0.111,0,0,0.0,0,0,0.0,9,3,12,1,0,0,0,0,2,4,1,203500,Steven Adams
22024,203500,0022400711,"Feb 04, 2025",HOU @ BKN,L,13,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,4,-5,1,203500,Steven Adams
22024,203500,0022400702,"Feb 03, 2025",HOU @ NYK,L,26,4,9,0.444,0,0,0.0,0,0,0.0,7,6,13,1,0,1,1,3,8,18,1,203500,Steven Adams
22024,203500,0022400689,"Feb 01, 2025",HOU vs. BKN,L,25,4,5,0.8,0,0,0.0,3,6,0.5,2,5,7,0,1,3,0,2,11,3,1,203500,Steven Adams
22024,203500,0022400676,"Jan 30, 2025",HOU @ MEM,L,23,4,9,0.444,0,0,0.0,3,3,1.0,7,3,10,3,1,0,1,2,11,-6,1,203500,Steven Adams
22024,203500,0022400650,"Jan 27, 2025",HOU @ BOS,W,14,2,3,0.667,0,0,0.0,0,0,0.0,3,1,4,0,0,0,2,2,4,-11,1,203500,Steven Adams
22024,203500,0022400640,"Jan 25, 2025",HOU @ CLE,W,15,4,6,0.667,0,0,0.0,6,9,0.667,2,2,4,2,1,1,1,0,14,7,1,203500,Steven Adams
22024,203500,0022400615,"Jan 22, 2025",HOU vs. CLE,W,19,1,2,0.5,0,0,0.0,1,4,0.25,5,6,11,2,0,2,1,1,3,-2,1,203500,Steven Adams
22024,203500,0022400591,"Jan 18, 2025",HOU @ POR,W,17,1,4,0.25,0,0,0.0,0,0,0.0,5,4,9,2,1,1,0,2,2,13,1,203500,Steven Adams
22024,203500,0022400576,"Jan 16, 2025",HOU @ SAC,L,14,2,2,1.0,0,0,0.0,1,2,0.5,1,4,5,2,0,2,0,0,5,16,1,203500,Steven Adams
22024,203500,0022400568,"Jan 15, 2025",HOU @ DEN,W,7,1,1,1.0,0,0,0.0,0,0,0.0,2,1,3,1,0,1,1,0,2,6,1,203500,Steven Adams
22024,203500,0022400551,"Jan 13, 2025",HOU vs. MEM,W,13,1,2,0.5,0,0,0.0,0,1,0.0,6,1,7,1,0,1,2,0,2,3,1,203500,Steven Adams
22024,203500,0022400520,"Jan 09, 2025",HOU @ MEM,W,12,0,0,0.0,0,0,0.0,0,2,0.0,4,5,9,0,0,0,2,2,0,0,1,203500,Steven Adams
22024,203500,0022400503,"Jan 07, 2025",HOU @ WAS,W,11,0,1,0.0,0,0,0.0,0,2,0.0,2,4,6,0,0,0,1,1,0,-7,1,203500,Steven Adams
22024,203500,0022400491,"Jan 05, 2025",HOU vs. LAL,W,17,3,4,0.75,0,0,0.0,2,4,0.5,7,2,9,1,1,1,0,2,8,17,1,203500,Steven Adams
22024,203500,0022400471,"Jan 03, 2025",HOU vs. BOS,L,7,2,4,0.5,0,0,0.0,2,2,1.0,4,0,4,1,0,0,0,0,6,8,1,203500,Steven Adams
22024,203500,0022400460,"Jan 01, 2025",HOU vs. DAL,W,7,2,3,0.667,0,0,0.0,0,0,0.0,1,3,4,0,0,0,0,0,4,-2,1,203500,Steven Adams
22024,203500,0022400439,"Dec 29, 2024",HOU vs. MIA,L,12,2,3,0.667,0,0,0.0,0,0,0.0,5,4,9,3,0,0,0,1,4,-6,1,203500,Steven Adams
22024,203500,0022400422,"Dec 27, 2024",HOU vs. MIN,L,3,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,0,0,0,1,203500,Steven Adams
22024,203500,0022400416,"Dec 26, 2024",HOU @ NOP,W,11,1,1,1.0,0,0,0.0,0,1,0.0,0,5,5,0,0,1,1,1,2,9,1,203500,Steven Adams
22024,203500,0022400391,"Dec 23, 2024",HOU @ CHA,W,12,1,1,1.0,0,0,0.0,0,2,0.0,4,4,8,3,0,1,0,2,2,4,1,203500,Steven Adams
22024,203500,0022400365,"Dec 19, 2024",HOU vs. NOP,W,10,1,1,1.0,0,0,0.0,0,0,0.0,1,3,4,1,1,0,2,0,2,-7,1,203500,Steven Adams
22024,203500,0022401230,"Dec 14, 2024",HOU @ OKC,L,6,1,2,0.5,0,0,0.0,2,4,0.5,3,3,6,0,0,0,1,0,4,-1,1,203500,Steven Adams
22024,203500,0022400356,"Dec 08, 2024",HOU @ LAC,W,10,2,2,1.0,0,0,0.0,0,2,0.0,1,3,4,0,0,0,1,0,4,0,1,203500,Steven Adams
22024,203500,0022400332,"Dec 05, 2024",HOU @ GSW,L,18,3,4,0.75,0,0,0.0,0,0,0.0,4,2,6,3,0,1,0,2,6,10,1,203500,Steven Adams
22024,203500,0022400059,"Dec 03, 2024",HOU @ SAC,L,11,0,1,0.0,0,0,0.0,1,2,0.5,2,4,6,0,0,0,1,1,1,9,1,203500,Steven Adams
22024,203500,0022400310,"Dec 01, 2024",HOU vs. OKC,W,4,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,5,1,203500,Steven Adams
22024,203500,0022400290,"Nov 27, 2024",HOU @ PHI,W,7,0,2,0.0,0,0,0.0,2,4,0.5,2,2,4,0,0,1,1,2,2,4,1,203500,Steven Adams
22024,203500,0022400031,"Nov 22, 2024",HOU vs. POR,W,15,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,3,0,0,3,1,1,15,1,203500,Steven Adams
22024,203500,0022400248,"Nov 18, 2024",HOU @ MIL,L,5,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,2,-12,1,203500,Steven Adams
22024,203500,0022400016,"Nov 15, 2024",HOU vs. LAC,W,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,1,0,-10,1,203500,Steven Adams
22024,203500,0022400213,"Nov 11, 2024",HOU vs. WAS,W,15,1,2,0.5,0,0,0.0,0,0,0.0,3,4,7,1,0,0,4,2,2,-4,1,203500,Steven Adams
22024,203500,0022400192,"Nov 08, 2024",HOU @ OKC,L,16,2,2,1.0,0,0,0.0,1,3,0.333,1,1,2,1,1,0,3,1,5,-11,1,203500,Steven Adams
22024,203500,0022400161,"Nov 04, 2024",HOU vs. NYK,W,14,1,4,0.25,0,0,0.0,2,4,0.5,3,2,5,3,0,0,1,1,4,-6,1,203500,Steven Adams
22024,203500,0022400129,"Oct 31, 2024",HOU @ DAL,W,10,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,3,1,0,0,2,0,-4,1,203500,Steven Adams
22024,203500,0022400109,"Oct 28, 2024",HOU @ SAS,W,14,3,3,1.0,0,0,0.0,0,1,0.0,1,2,3,0,0,0,1,3,6,11,1,203500,Steven Adams
22025,203500,0022500604,"Jan 18, 2026",HOU vs. NOP,W,27,2,3,0.667,0,0,0.0,1,2,0.5,5,5,10,2,0,0,1,1,5,10,1,203500,Steven Adams
22025,203500,0022500581,"Jan 15, 2026",HOU vs. OKC,L,25,3,6,0.5,0,0,0.0,0,0,0.0,6,5,11,0,0,2,0,0,6,-7,1,203500,Steven Adams
22025,203500,0022500565,"Jan 13, 2026",HOU vs. CHI,W,18,2,5,0.4,0,0,0.0,0,2,0.0,3,4,7,1,2,0,0,2,4,9,1,203500,Steven Adams
22025,203500,0022500557,"Jan 11, 2026",HOU @ SAC,L,24,0,0,0.0,0,0,0.0,3,4,0.75,4,2,6,1,0,1,2,2,3,0,1,203500,Steven Adams
22025,203500,0022500540,"Jan 09, 2026",HOU @ POR,L,33,2,2,1.0,0,0,0.0,1,4,0.25,6,3,9,3,0,1,1,2,5,-14,1,203500,Steven Adams
22025,203500,0022500527,"Jan 07, 2026",HOU @ POR,L,30,3,6,0.5,0,0,0.0,1,2,0.5,6,5,11,4,2,2,2,3,7,3,1,203500,Steven Adams
22025,203500,0022500505,"Jan 05, 2026",HOU vs. PHX,W,31,4,7,0.571,0,0,0.0,0,4,0.0,6,5,11,2,1,0,2,1,8,7,1,203500,Steven Adams
22025,203500,0022500453,"Dec 29, 2025",HOU vs. IND,W,22,3,4,0.75,0,0,0.0,2,6,0.333,3,2,5,0,0,0,0,2,8,17,1,203500,Steven Adams
22025,203500,0022500438,"Dec 27, 2025",HOU vs. CLE,W,22,3,6,0.5,0,0,0.0,3,6,0.5,5,3,8,1,2,0,3,0,9,26,1,203500,Steven Adams
22025,203500,0022500012,"Dec 25, 2025",HOU @ LAL,W,26,2,3,0.667,0,0,0.0,0,0,0.0,4,5,9,2,0,0,1,0,4,-4,1,203500,Steven Adams
22025,203500,0022500422,"Dec 23, 2025",HOU @ LAC,L,14,1,3,0.333,0,0,0.0,0,0,0.0,1,3,4,1,0,0,1,1,2,-5,1,203500,Steven Adams
22025,203500,0022500386,"Dec 20, 2025",HOU @ DEN,W,25,0,4,0.0,0,0,0.0,1,2,0.5,5,7,12,0,0,0,0,1,1,-10,1,203500,Steven Adams
22025,203500,0022500375,"Dec 18, 2025",HOU @ NOP,L,28,2,10,0.2,0,0,0.0,2,5,0.4,6,4,10,3,1,1,1,3,6,3,1,203500,Steven Adams
22025,203500,0022501225,"Dec 15, 2025",HOU @ DEN,L,16,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,1,3,3,-8,1,203500,Steven Adams
22025,203500,0022501205,"Dec 11, 2025",HOU vs. LAC,W,18,2,4,0.5,0,0,0.0,0,0,0.0,3,3,6,2,2,0,1,0,4,10,1,203500,Steven Adams
22025,203500,0022500346,"Dec 05, 2025",HOU vs. PHX,W,30,2,4,0.5,0,0,0.0,0,0,0.0,3,5,8,3,2,1,1,5,4,18,1,203500,Steven Adams
22025,203500,0022500330,"Dec 03, 2025",HOU vs. SAC,W,18,5,6,0.833,0,0,0.0,1,2,0.5,5,3,8,0,0,2,3,0,11,7,1,203500,Steven Adams
22025,203500,0022500301,"Nov 30, 2025",HOU @ UTA,W,17,2,4,0.5,0,0,0.0,9,10,0.9,4,8,12,2,1,1,0,0,13,24,1,203500,Steven Adams
22025,203500,0022500290,"Nov 24, 2025",HOU @ PHX,W,16,2,4,0.5,0,0,0.0,2,2,1.0,3,4,7,0,1,0,0,2,6,6,1,203500,Steven Adams
22025,203500,0022500054,"Nov 21, 2025",HOU vs. DEN,L,23,2,2,1.0,0,0,0.0,1,3,0.333,5,3,8,2,0,0,1,1,5,14,1,203500,Steven Adams
22025,203500,0022500255,"Nov 19, 2025",HOU @ CLE,W,28,2,6,0.333,0,0,0.0,2,2,1.0,6,5,11,3,0,1,2,2,6,6,1,203500,Steven Adams
22025,203500,0022500236,"Nov 16, 2025",HOU vs. ORL,W,27,1,8,0.125,0,0,0.0,1,2,0.5,8,5,13,0,0,0,2,3,3,-2,1,203500,Steven Adams
22025,203500,0022500042,"Nov 14, 2025",HOU vs. POR,W,18,2,4,0.5,0,0,0.0,1,2,0.5,5,6,11,0,1,2,0,1,5,22,1,203500,Steven Adams
22025,203500,0022500218,"Nov 12, 2025",HOU vs. WAS,W,17,2,5,0.4,0,0,0.0,1,2,0.5,5,3,8,4,0,2,1,2,5,21,1,203500,Steven Adams
22025,203500,0022500191,"Nov 09, 2025",HOU @ MIL,W,22,5,7,0.714,0,0,0.0,2,2,1.0,5,1,6,1,0,0,1,2,12,-3,1,203500,Steven Adams
22025,203500,0022500032,"Nov 07, 2025",HOU @ SAS,L,20,1,4,0.25,0,0,0.0,1,1,1.0,3,5,8,1,1,0,0,2,3,-7,1,203500,Steven Adams
22025,203500,0022500160,"Nov 03, 2025",HOU vs. DAL,W,23,2,3,0.667,0,0,0.0,0,2,0.0,3,6,9,1,2,2,1,3,4,6,1,203500,Steven Adams
22025,203500,0022500146,"Nov 01, 2025",HOU @ BOS,W,14,2,3,0.667,0,0,0.0,0,0,0.0,3,2,5,3,0,0,1,1,4,13,1,203500,Steven Adams
22025,203500,0022500131,"Oct 29, 2025",HOU @ TOR,W,20,5,6,0.833,0,0,0.0,2,2,1.0,8,4,12,2,1,1,1,3,12,14,1,203500,Steven Adams
22025,203500,0022500116,"Oct 27, 2025",HOU vs. BKN,W,16,0,1,0.0,0,0,0.0,4,4,1.0,5,3,8,1,0,1,1,1,4,20,1,203500,Steven Adams
22025,203500,0022500093,"Oct 24, 2025",HOU vs. DET,L,25,4,4,1.0,0,0,0.0,3,4,0.75,6,4,10,0,3,0,1,2,11,-4,1,203500,Steven Adams
22025,203500,0022500001,"Oct 21, 2025",HOU @ OKC,L,37,1,4,0.25,0,0,0.0,2,2,1.0,5,8,13,3,0,0,3,4,4,2,1,203500,Steven Adams
22024,1628389,0022401177,"Apr 11, 2025",MIA @ NOP,W,22,8,12,0.667,4,6,0.667,3,4,0.75,3,9,12,4,2,0,0,1,23,46,1,1628389,Bam Adebayo
22024,1628389,0022401160,"Apr 09, 2025",MIA @ CHI,L,35,6,15,0.4,2,3,0.667,4,6,0.667,0,6,6,3,1,0,1,1,18,0,1,1628389,Bam Adebayo
22024,1628389,0022401131,"Apr 05, 2025",MIA vs. MIL,L,43,11,25,0.44,3,7,0.429,6,6,1.0,2,10,12,5,2,1,2,1,31,-11,1,1628389,Bam Adebayo
22024,1628389,0022401114,"Apr 03, 2025",MIA vs. MEM,L,34,11,26,0.423,2,4,0.5,2,2,1.0,3,4,7,5,1,2,2,3,26,-5,1,1628389,Bam Adebayo
22024,1628389,0022401106,"Apr 02, 2025",MIA @ BOS,W,31,9,15,0.6,2,3,0.667,1,1,1.0,0,5,5,6,0,0,0,2,21,13,1,1628389,Bam Adebayo
22024,1628389,0022401092,"Mar 31, 2025",MIA @ WAS,W,31,11,19,0.579,2,5,0.4,4,7,0.571,3,9,12,5,1,1,1,1,28,14,1,1628389,Bam Adebayo
22024,1628389,0022401076,"Mar 29, 2025",MIA @ PHI,W,28,5,14,0.357,2,2,1.0,4,5,0.8,2,5,7,5,0,0,1,1,16,23,1,1628389,Bam Adebayo
22024,1628389,0022401062,"Mar 27, 2025",MIA vs. ATL,W,38,4,9,0.444,1,2,0.5,3,4,0.75,0,10,10,4,3,0,3,0,12,22,1,1628389,Bam Adebayo
22024,1628389,0022401047,"Mar 25, 2025",MIA vs. GSW,W,34,9,18,0.5,2,3,0.667,7,9,0.778,1,7,8,1,1,1,3,1,27,23,1,1628389,Bam Adebayo
22024,1628389,0022401032,"Mar 23, 2025",MIA vs. CHA,W,32,4,10,0.4,1,3,0.333,2,2,1.0,3,1,4,2,2,0,2,3,11,1,1,1628389,Bam Adebayo
22024,1628389,0022401015,"Mar 21, 2025",MIA vs. HOU,L,38,6,13,0.462,2,4,0.5,2,3,0.667,1,5,6,6,0,0,2,2,16,-10,1,1628389,Bam Adebayo
22024,1628389,0022401000,"Mar 19, 2025",MIA vs. DET,L,37,12,24,0.5,2,5,0.4,4,4,1.0,3,6,9,8,1,1,2,3,30,-2,1,1628389,Bam Adebayo
22024,1628389,0022400984,"Mar 17, 2025",MIA @ NYK,L,34,5,12,0.417,0,1,0.0,2,2,1.0,2,5,7,4,1,2,4,2,12,-5,1,1628389,Bam Adebayo
22024,1628389,0022400971,"Mar 15, 2025",MIA @ MEM,L,30,7,15,0.467,2,4,0.5,2,2,1.0,2,4,6,0,1,2,3,1,18,-29,1,1628389,Bam Adebayo
22024,1628389,0022400958,"Mar 14, 2025",MIA vs. BOS,L,33,3,7,0.429,0,1,0.0,3,3,1.0,3,6,9,2,0,1,2,2,9,-13,1,1628389,Bam Adebayo
22024,1628389,0022400948,"Mar 12, 2025",MIA vs. LAC,L,35,2,7,0.286,0,1,0.0,2,2,1.0,1,6,7,7,5,0,1,3,6,-14,1,1628389,Bam Adebayo
22024,1628389,0022400931,"Mar 10, 2025",MIA vs. CHA,L,38,8,16,0.5,2,4,0.5,5,7,0.714,4,10,14,8,1,0,1,1,23,7,1,1628389,Bam Adebayo
22024,1628389,0022400916,"Mar 08, 2025",MIA vs. CHI,L,38,8,17,0.471,1,4,0.25,5,6,0.833,1,5,6,2,2,0,2,1,22,-4,1,1628389,Bam Adebayo
22024,1628389,0022400907,"Mar 07, 2025",MIA vs. MIN,L,43,11,21,0.524,1,5,0.2,6,7,0.857,1,12,13,4,1,0,2,3,29,-2,1,1628389,Bam Adebayo
22024,1628389,0022400893,"Mar 05, 2025",MIA @ CLE,L,38,11,18,0.611,3,5,0.6,9,9,1.0,2,10,12,5,2,0,2,1,34,-1,1,1628389,Bam Adebayo
22024,1628389,0022400877,"Mar 03, 2025",MIA vs. WAS,W,31,7,16,0.438,0,2,0.0,5,6,0.833,3,12,15,5,2,1,2,1,19,11,1,1628389,Bam Adebayo
22024,1628389,0022400869,"Mar 02, 2025",MIA vs. NYK,L,42,12,16,0.75,0,2,0.0,6,8,0.75,2,5,7,4,1,0,3,4,30,-1,1,1628389,Bam Adebayo
22024,1628389,0022400854,"Feb 28, 2025",MIA vs. IND,W,31,8,14,0.571,2,4,0.5,0,0,0.0,2,5,7,7,2,0,0,1,18,-2,1,1628389,Bam Adebayo
22024,1628389,0022400841,"Feb 26, 2025",MIA vs. ATL,W,35,9,12,0.75,1,2,0.5,1,2,0.5,1,8,9,3,0,1,2,4,20,16,1,1628389,Bam Adebayo
22024,1628389,0022400825,"Feb 24, 2025",MIA @ ATL,L,37,5,13,0.385,0,2,0.0,4,4,1.0,3,2,5,1,2,0,4,1,14,-15,1,1628389,Bam Adebayo
22024,1628389,0022400817,"Feb 23, 2025",MIA @ MIL,L,35,10,16,0.625,2,2,1.0,2,3,0.667,2,5,7,1,1,0,0,4,24,-16,1,1628389,Bam Adebayo
22024,1628389,0022400800,"Feb 21, 2025",MIA @ TOR,W,37,8,13,0.615,0,1,0.0,3,4,0.75,3,9,12,1,0,0,0,4,19,3,1,1628389,Bam Adebayo
22024,1628389,0022400778,"Feb 12, 2025",MIA @ OKC,L,35,11,19,0.579,3,4,0.75,2,2,1.0,2,13,15,4,1,1,3,3,27,-3,1,1628389,Bam Adebayo
22024,1628389,0022400759,"Feb 10, 2025",MIA vs. BOS,L,34,6,17,0.353,1,5,0.2,9,10,0.9,6,6,12,4,0,0,0,0,22,-5,1,1628389,Bam Adebayo
22024,1628389,0022400737,"Feb 07, 2025",MIA @ BKN,L,37,7,14,0.5,1,3,0.333,3,4,0.75,1,7,8,1,0,2,1,4,18,-14,1,1628389,Bam Adebayo
22024,1628389,0022400721,"Feb 05, 2025",MIA @ PHI,W,34,8,16,0.5,1,3,0.333,1,2,0.5,8,5,13,4,0,0,7,3,18,5,1,1628389,Bam Adebayo
22024,1628389,0022400714,"Feb 04, 2025",MIA @ CHI,L,35,10,17,0.588,1,4,0.25,2,5,0.4,2,6,8,4,0,0,3,1,23,-9,1,1628389,Bam Adebayo
22024,1628389,0022400693,"Feb 01, 2025",MIA @ SAS,W,38,13,21,0.619,2,5,0.4,2,2,1.0,3,9,12,9,2,3,3,1,30,5,1,1628389,Bam Adebayo
22024,1628389,0022400667,"Jan 29, 2025",MIA vs. CLE,L,38,7,13,0.538,2,4,0.5,5,6,0.833,1,8,9,3,0,1,4,1,21,-16,1,1628389,Bam Adebayo
22024,1628389,0022400652,"Jan 27, 2025",MIA vs. ORL,W,44,10,15,0.667,0,0,0.0,6,8,0.75,1,9,10,9,1,0,3,4,26,19,1,1628389,Bam Adebayo
22024,1628389,0022400636,"Jan 25, 2025",MIA @ BKN,W,37,6,13,0.462,1,1,1.0,4,4,1.0,5,11,16,4,0,1,4,4,17,13,1,1628389,Bam Adebayo
22024,1628389,0022400624,"Jan 23, 2025",MIA @ MIL,L,29,5,12,0.417,0,2,0.0,1,2,0.5,6,8,14,3,0,0,1,3,11,-20,1,1628389,Bam Adebayo
22024,1628389,0022400607,"Jan 21, 2025",MIA vs. POR,L,22,5,10,0.5,0,2,0.0,2,3,0.667,3,7,10,0,0,0,1,3,12,-22,1,1628389,Bam Adebayo
22024,1628389,0022400592,"Jan 19, 2025",MIA vs. SAS,W,25,3,9,0.333,0,2,0.0,0,0,0.0,3,8,11,5,1,1,3,2,6,19,1,1628389,Bam Adebayo
22024,1628389,0022400579,"Jan 17, 2025",MIA vs. DEN,L,33,7,15,0.467,0,2,0.0,2,2,1.0,3,8,11,4,0,0,1,2,16,-10,1,1628389,Bam Adebayo
22024,1628389,0022400570,"Jan 15, 2025",MIA @ LAL,L,31,3,7,0.429,1,3,0.333,3,4,0.75,0,4,4,5,1,0,3,3,10,-10,1,1628389,Bam Adebayo
22024,1628389,0022400536,"Jan 11, 2025",MIA @ POR,W,30,6,13,0.462,1,2,0.5,0,0,0.0,3,8,11,6,1,0,1,3,13,7,1,1628389,Bam Adebayo
22024,1628389,0022400523,"Jan 09, 2025",MIA @ UTA,W,29,6,13,0.462,1,2,0.5,2,4,0.5,2,5,7,3,3,2,1,1,15,0,1,1628389,Bam Adebayo
22024,1628389,0022400508,"Jan 07, 2025",MIA @ GSW,W,30,9,14,0.643,1,1,1.0,0,1,0.0,3,6,9,5,2,1,1,1,19,18,1,1628389,Bam Adebayo
22024,1628389,0022400501,"Jan 06, 2025",MIA @ SAC,L,45,6,19,0.316,1,5,0.2,5,6,0.833,2,10,12,2,4,1,2,2,18,-3,1,1628389,Bam Adebayo
22024,1628389,0022400481,"Jan 04, 2025",MIA vs. UTA,L,26,0,6,0.0,0,1,0.0,4,6,0.667,1,7,8,2,1,1,3,1,4,-24,1,1628389,Bam Adebayo
22024,1628389,0022400463,"Jan 02, 2025",MIA vs. IND,L,25,8,12,0.667,0,1,0.0,4,6,0.667,3,5,8,2,1,0,1,0,20,-13,1,1628389,Bam Adebayo
22024,1628389,0022400457,"Jan 01, 2025",MIA vs. NOP,W,31,9,14,0.643,0,2,0.0,5,5,1.0,1,8,9,10,2,0,4,3,23,6,1,1628389,Bam Adebayo
22024,1628389,0022400439,"Dec 29, 2024",MIA @ HOU,W,34,4,12,0.333,0,1,0.0,4,6,0.667,2,8,10,1,3,0,2,5,12,-1,1,1628389,Bam Adebayo
22024,1628389,0022400427,"Dec 28, 2024",MIA @ ATL,L,37,8,17,0.471,0,2,0.0,1,1,1.0,3,7,10,2,1,2,2,3,17,-1,1,1628389,Bam Adebayo
22024,1628389,0022400411,"Dec 26, 2024",MIA @ ORL,W,35,2,10,0.2,0,1,0.0,0,0,0.0,3,6,9,7,0,5,4,4,4,-3,1,1628389,Bam Adebayo
22024,1628389,0022400396,"Dec 23, 2024",MIA vs. BKN,W,31,8,12,0.667,0,2,0.0,7,8,0.875,0,7,7,7,1,0,2,1,23,8,1,1628389,Bam Adebayo
22024,1628389,0022400377,"Dec 21, 2024",MIA @ ORL,L,34,8,15,0.533,0,4,0.0,8,12,0.667,1,5,6,0,2,0,4,2,24,-35,1,1628389,Bam Adebayo
22024,1628389,0022400375,"Dec 20, 2024",MIA vs. OKC,L,36,7,11,0.636,0,1,0.0,3,6,0.5,3,7,10,1,1,1,6,2,17,5,1,1628389,Bam Adebayo
22024,1628389,0022401221,"Dec 16, 2024",MIA @ DET,L,41,6,12,0.5,1,3,0.333,2,2,1.0,1,7,8,3,1,0,1,1,15,-10,1,1628389,Bam Adebayo
22024,1628389,0022401206,"Dec 12, 2024",MIA vs. TOR,W,35,8,17,0.471,1,3,0.333,4,6,0.667,3,13,16,5,0,1,1,2,21,7,1,1628389,Bam Adebayo
22024,1628389,0022400351,"Dec 08, 2024",MIA vs. CLE,W,36,7,14,0.5,2,4,0.5,0,0,0.0,1,12,13,6,0,1,1,2,16,20,1,1628389,Bam Adebayo
22024,1628389,0022400346,"Dec 07, 2024",MIA vs. PHX,W,34,9,16,0.563,1,4,0.25,6,8,0.75,4,8,12,8,1,0,4,3,25,22,1,1628389,Bam Adebayo
22024,1628389,0022400321,"Dec 04, 2024",MIA vs. LAL,W,25,6,8,0.75,0,1,0.0,2,3,0.667,0,10,10,7,1,1,2,1,14,22,1,1628389,Bam Adebayo
22024,1628389,0022400316,"Dec 02, 2024",MIA @ BOS,L,33,6,18,0.333,1,4,0.25,2,2,1.0,2,6,8,5,1,0,3,1,15,-17,1,1628389,Bam Adebayo
22024,1628389,0022400309,"Dec 01, 2024",MIA @ TOR,L,39,5,13,0.385,1,2,0.5,2,2,1.0,4,16,20,7,1,0,5,3,13,15,1,1628389,Bam Adebayo
22024,1628389,0022400046,"Nov 29, 2024",MIA vs. TOR,W,35,6,16,0.375,2,6,0.333,0,1,0.0,2,8,10,10,3,0,1,2,14,0,1,1628389,Bam Adebayo
22024,1628389,0022400286,"Nov 27, 2024",MIA @ CHA,W,36,3,8,0.375,0,2,0.0,2,2,1.0,1,9,10,10,2,0,3,1,8,5,1,1628389,Bam Adebayo
22024,1628389,0022400036,"Nov 26, 2024",MIA vs. MIL,L,31,6,9,0.667,1,2,0.5,3,4,0.75,1,4,5,5,1,0,1,5,16,-14,1,1628389,Bam Adebayo
22024,1628389,0022400273,"Nov 24, 2024",MIA vs. DAL,W,38,8,20,0.4,3,6,0.5,0,0,0.0,3,8,11,5,0,0,2,2,19,4,1,1628389,Bam Adebayo
22024,1628389,0022400245,"Nov 18, 2024",MIA vs. PHI,W,32,2,8,0.25,1,2,0.5,0,0,0.0,0,13,13,3,2,1,3,4,5,11,1,1628389,Bam Adebayo
22024,1628389,0022400235,"Nov 17, 2024",MIA @ IND,L,40,9,18,0.5,2,4,0.5,4,5,0.8,6,2,8,2,0,0,2,1,24,-9,1,1628389,Bam Adebayo
22024,1628389,0022400009,"Nov 15, 2024",MIA @ IND,W,39,10,17,0.588,2,3,0.667,8,9,0.889,1,10,11,7,5,0,2,2,30,22,1,1628389,Bam Adebayo
22024,1628389,0022400002,"Nov 12, 2024",MIA @ DET,L,44,8,13,0.615,1,1,1.0,3,5,0.6,6,6,12,3,0,1,1,1,20,1,1,1628389,Bam Adebayo
22024,1628389,0022400206,"Nov 10, 2024",MIA @ MIN,W,39,3,11,0.273,0,2,0.0,3,6,0.5,0,7,7,7,1,3,4,2,9,12,1,1628389,Bam Adebayo
